run,method,rows,batch,fork,iteration,time_ms,allocation_bytes,gc_count
destination-primary,arrayListRows,100000,8192,1,1,1.88375,6806824.0,0.0
destination-primary,arrayListRows,100000,8192,1,2,3.059083,6806824.0,0.0
destination-primary,arrayListRows,100000,8192,1,3,2.821458,6806824.0,0.0
destination-primary,arrayListRows,100000,8192,1,4,1.891334,6806824.0,0.0
destination-primary,arrayListRows,100000,8192,1,5,2.05925,6806824.0,0.0
destination-primary,arrayListRows,100000,8192,1,6,2.604417,6806824.0,0.0
destination-primary,arrayListRows,100000,8192,1,7,2.189167,6806824.0,0.0
destination-primary,arrayListRows,100000,8192,1,8,1.876,6806824.0,0.0
destination-primary,arrayListRows,100000,8192,1,9,1.908125,6806824.0,0.0
destination-primary,arrayListRows,100000,8192,1,10,2.342958,6810080.0,0.0
destination-primary,arrayListRows,100000,8192,2,1,2.038833,6806824.0,0.0
destination-primary,arrayListRows,100000,8192,2,2,1.582333,6806824.0,0.0
destination-primary,arrayListRows,100000,8192,2,3,3.050833,6806824.0,0.0
destination-primary,arrayListRows,100000,8192,2,4,2.293917,6806824.0,0.0
destination-primary,arrayListRows,100000,8192,2,5,2.356833,6806824.0,0.0
destination-primary,arrayListRows,100000,8192,2,6,2.63075,6806824.0,0.0
destination-primary,arrayListRows,100000,8192,2,7,2.417,6806824.0,0.0
destination-primary,arrayListRows,100000,8192,2,8,1.965416,6806824.0,0.0
destination-primary,arrayListRows,100000,8192,2,9,2.201167,6806824.0,0.0
destination-primary,arrayListRows,100000,8192,2,10,2.264709,6810080.0,0.0
destination-primary,arrayListRows,100000,8192,3,1,2.488709,6806824.0,0.0
destination-primary,arrayListRows,100000,8192,3,2,1.662958,6806824.0,0.0
destination-primary,arrayListRows,100000,8192,3,3,2.656875,6806824.0,0.0
destination-primary,arrayListRows,100000,8192,3,4,0.486416,6806824.0,0.0
destination-primary,arrayListRows,100000,8192,3,5,2.703083,6806824.0,0.0
destination-primary,arrayListRows,100000,8192,3,6,2.230084,6806824.0,0.0
destination-primary,arrayListRows,100000,8192,3,7,1.3025,6806824.0,0.0
destination-primary,arrayListRows,100000,8192,3,8,2.397083,6806824.0,0.0
destination-primary,arrayListRows,100000,8192,3,9,2.620917,6806824.0,0.0
destination-primary,arrayListRows,100000,8192,3,10,3.040417,6810080.0,0.0
destination-primary,arrayListRows,10000000,8192,1,1,323.4955,680006824.0,0.0
destination-primary,arrayListRows,10000000,8192,1,2,240.8795,680006824.0,0.0
destination-primary,arrayListRows,10000000,8192,1,3,205.805709,680006824.0,0.0
destination-primary,arrayListRows,10000000,8192,1,4,213.003916,680006824.0,0.0
destination-primary,arrayListRows,10000000,8192,1,5,225.816791,680006824.0,0.0
destination-primary,arrayListRows,10000000,8192,1,6,223.061541,680006824.0,0.0
destination-primary,arrayListRows,10000000,8192,1,7,220.955667,680006824.0,0.0
destination-primary,arrayListRows,10000000,8192,1,8,234.042834,680006824.0,0.0
destination-primary,arrayListRows,10000000,8192,1,9,238.649292,680006824.0,0.0
destination-primary,arrayListRows,10000000,8192,1,10,235.798709,680010080.0,0.0
destination-primary,arrayListRows,10000000,8192,2,1,253.002667,680006824.0,0.0
destination-primary,arrayListRows,10000000,8192,2,2,225.587333,680006824.0,0.0
destination-primary,arrayListRows,10000000,8192,2,3,223.458916,680006824.0,0.0
destination-primary,arrayListRows,10000000,8192,2,4,229.009708,680006824.0,0.0
destination-primary,arrayListRows,10000000,8192,2,5,217.214292,680006824.0,0.0
destination-primary,arrayListRows,10000000,8192,2,6,219.478083,680006824.0,0.0
destination-primary,arrayListRows,10000000,8192,2,7,232.243875,680006824.0,0.0
destination-primary,arrayListRows,10000000,8192,2,8,226.860958,680006824.0,0.0
destination-primary,arrayListRows,10000000,8192,2,9,220.933792,680006824.0,0.0
destination-primary,arrayListRows,10000000,8192,2,10,226.709042,680010080.0,0.0
destination-primary,arrayListRows,10000000,8192,3,1,258.818583,680006824.0,0.0
destination-primary,arrayListRows,10000000,8192,3,2,219.782625,680006824.0,0.0
destination-primary,arrayListRows,10000000,8192,3,3,230.766292,680006824.0,0.0
destination-primary,arrayListRows,10000000,8192,3,4,223.22,680006824.0,0.0
destination-primary,arrayListRows,10000000,8192,3,5,224.524,680006824.0,0.0
destination-primary,arrayListRows,10000000,8192,3,6,215.970041,680006824.0,0.0
destination-primary,arrayListRows,10000000,8192,3,7,217.444,680006824.0,0.0
destination-primary,arrayListRows,10000000,8192,3,8,230.88025,680006824.0,0.0
destination-primary,arrayListRows,10000000,8192,3,9,216.182208,680006880.0,1.0
destination-primary,arrayListRows,10000000,8192,3,10,223.776542,680010080.0,0.0
destination-primary,arrayListRows,100000,1000000,1,1,2.123125,6806824.0,0.0
destination-primary,arrayListRows,100000,1000000,1,2,1.403083,6806824.0,0.0
destination-primary,arrayListRows,100000,1000000,1,3,1.419333,6806824.0,0.0
destination-primary,arrayListRows,100000,1000000,1,4,1.215375,6806824.0,0.0
destination-primary,arrayListRows,100000,1000000,1,5,1.365542,6806824.0,0.0
destination-primary,arrayListRows,100000,1000000,1,6,1.732417,6806824.0,0.0
destination-primary,arrayListRows,100000,1000000,1,7,1.734584,6806824.0,0.0
destination-primary,arrayListRows,100000,1000000,1,8,1.513417,6806824.0,0.0
destination-primary,arrayListRows,100000,1000000,1,9,1.482,6806824.0,0.0
destination-primary,arrayListRows,100000,1000000,1,10,1.952708,6810080.0,0.0
destination-primary,arrayListRows,100000,1000000,2,1,2.653541,6806824.0,0.0
destination-primary,arrayListRows,100000,1000000,2,2,1.350333,6806824.0,0.0
destination-primary,arrayListRows,100000,1000000,2,3,1.617959,6806824.0,0.0
destination-primary,arrayListRows,100000,1000000,2,4,1.638416,6806824.0,0.0
destination-primary,arrayListRows,100000,1000000,2,5,1.671959,6806824.0,0.0
destination-primary,arrayListRows,100000,1000000,2,6,2.079417,6806824.0,0.0
destination-primary,arrayListRows,100000,1000000,2,7,2.062666,6806824.0,0.0
destination-primary,arrayListRows,100000,1000000,2,8,0.503834,6806824.0,0.0
destination-primary,arrayListRows,100000,1000000,2,9,2.563708,6806824.0,0.0
destination-primary,arrayListRows,100000,1000000,2,10,1.635458,6810080.0,0.0
destination-primary,arrayListRows,100000,1000000,3,1,2.204375,6806824.0,0.0
destination-primary,arrayListRows,100000,1000000,3,2,1.836375,6806824.0,0.0
destination-primary,arrayListRows,100000,1000000,3,3,2.098875,6806824.0,0.0
destination-primary,arrayListRows,100000,1000000,3,4,2.137333,6806824.0,0.0
destination-primary,arrayListRows,100000,1000000,3,5,2.509458,6806824.0,0.0
destination-primary,arrayListRows,100000,1000000,3,6,1.848916,6806824.0,0.0
destination-primary,arrayListRows,100000,1000000,3,7,1.939042,6806824.0,0.0
destination-primary,arrayListRows,100000,1000000,3,8,2.59525,6806824.0,0.0
destination-primary,arrayListRows,100000,1000000,3,9,0.938917,6806824.0,0.0
destination-primary,arrayListRows,100000,1000000,3,10,1.945083,6810080.0,0.0
destination-primary,arrayListRows,10000000,1000000,1,1,235.907708,680006824.0,0.0
destination-primary,arrayListRows,10000000,1000000,1,2,238.481042,680006824.0,0.0
destination-primary,arrayListRows,10000000,1000000,1,3,219.119125,680006824.0,0.0
destination-primary,arrayListRows,10000000,1000000,1,4,206.384167,680006824.0,0.0
destination-primary,arrayListRows,10000000,1000000,1,5,240.806292,680006824.0,0.0
destination-primary,arrayListRows,10000000,1000000,1,6,218.653916,680006824.0,0.0
destination-primary,arrayListRows,10000000,1000000,1,7,221.192458,680006824.0,0.0
destination-primary,arrayListRows,10000000,1000000,1,8,226.189333,680006824.0,0.0
destination-primary,arrayListRows,10000000,1000000,1,9,232.489917,680006824.0,0.0
destination-primary,arrayListRows,10000000,1000000,1,10,218.026208,680010080.0,0.0
destination-primary,arrayListRows,10000000,1000000,2,1,245.392,680006824.0,0.0
destination-primary,arrayListRows,10000000,1000000,2,2,223.898375,680006824.0,0.0
destination-primary,arrayListRows,10000000,1000000,2,3,227.582833,680006824.0,0.0
destination-primary,arrayListRows,10000000,1000000,2,4,222.274291,680006824.0,0.0
destination-primary,arrayListRows,10000000,1000000,2,5,232.209708,680006824.0,0.0
destination-primary,arrayListRows,10000000,1000000,2,6,220.057,680006824.0,0.0
destination-primary,arrayListRows,10000000,1000000,2,7,222.858292,680006824.0,0.0
destination-primary,arrayListRows,10000000,1000000,2,8,229.976334,680006824.0,0.0
destination-primary,arrayListRows,10000000,1000000,2,9,228.905166,680006824.0,0.0
destination-primary,arrayListRows,10000000,1000000,2,10,244.693916,680010080.0,0.0
destination-primary,arrayListRows,10000000,1000000,3,1,237.210542,680006824.0,0.0
destination-primary,arrayListRows,10000000,1000000,3,2,232.906459,680006824.0,0.0
destination-primary,arrayListRows,10000000,1000000,3,3,228.994917,680006824.0,0.0
destination-primary,arrayListRows,10000000,1000000,3,4,229.930875,680006824.0,0.0
destination-primary,arrayListRows,10000000,1000000,3,5,225.851167,680006824.0,0.0
destination-primary,arrayListRows,10000000,1000000,3,6,227.119833,680006824.0,0.0
destination-primary,arrayListRows,10000000,1000000,3,7,238.156375,680006824.0,0.0
destination-primary,arrayListRows,10000000,1000000,3,8,262.253333,680006824.0,0.0
destination-primary,arrayListRows,10000000,1000000,3,9,269.912291,680006824.0,0.0
destination-primary,arrayListRows,10000000,1000000,3,10,262.291917,680010080.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,100000,8192,1,1,1.791,5231392.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,100000,8192,1,2,1.686667,5231520.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,100000,8192,1,3,1.939958,5231264.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,100000,8192,1,4,1.75,5231680.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,100000,8192,1,5,1.880584,5231936.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,100000,8192,1,6,1.644958,5232128.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,100000,8192,1,7,1.640375,5231904.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,100000,8192,1,8,1.625625,5231000.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,100000,8192,1,9,1.027291,5231904.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,100000,8192,1,10,1.630833,5241232.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,100000,8192,2,1,4.770917,5229824.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,100000,8192,2,2,2.14675,5231384.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,100000,8192,2,3,1.91325,5231616.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,100000,8192,2,4,1.660708,5231520.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,100000,8192,2,5,0.549041,5231264.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,100000,8192,2,6,1.528792,5231840.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,100000,8192,2,7,1.346834,5231776.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,100000,8192,2,8,1.764,5231520.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,100000,8192,2,9,1.752292,5230968.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,100000,8192,2,10,1.538042,5241072.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,100000,8192,3,1,1.764,5232128.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,100000,8192,3,2,1.460709,5231576.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,100000,8192,3,3,1.852583,5231752.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,100000,8192,3,4,1.978084,5230848.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,100000,8192,3,5,1.970333,5231808.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,100000,8192,3,6,1.875125,5231520.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,100000,8192,3,7,1.5965,5231776.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,100000,8192,3,8,1.463917,5231552.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,100000,8192,3,9,1.939042,5231232.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,100000,8192,3,10,1.680541,5241456.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,1,1,59.09025,522271048.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,1,2,57.883583,522270760.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,1,3,49.898125,522257592.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,1,4,45.439416,522247864.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,1,5,50.407042,522244672.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,1,6,48.876167,522246912.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,1,7,51.948208,522260184.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,1,8,49.35025,522258528.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,1,9,63.033958,522280680.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,1,10,59.814209,522284800.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,2,1,53.580334,522259584.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,2,2,52.279542,522254752.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,2,3,30.710083,522238424.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,2,4,52.664542,522250720.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,2,5,48.167917,522241928.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,2,6,48.023125,522245312.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,2,7,50.980708,522245688.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,2,8,49.1105,522255376.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,2,9,48.309666,522249208.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,2,10,57.44275,522247432.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,3,1,41.985709,522240536.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,3,2,40.380625,522238592.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,3,3,48.309333,522251680.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,3,4,48.426125,522254968.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,3,5,50.411833,522246336.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,3,6,51.26675,522256384.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,3,7,52.330167,522244632.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,3,8,60.335875,522268440.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,3,9,47.002417,522289728.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,3,10,44.3415,522258000.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,100000,1000000,1,1,0.698709,5209056.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,100000,1000000,1,2,1.473375,5208960.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,100000,1000000,1,3,1.121459,5208960.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,100000,1000000,1,4,1.349833,5208992.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,100000,1000000,1,5,1.081666,5208960.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,100000,1000000,1,6,1.124,5208960.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,100000,1000000,1,7,1.324167,5208960.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,100000,1000000,1,8,1.177542,5208992.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,100000,1000000,1,9,1.071042,5209024.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,100000,1000000,1,10,1.416666,5218392.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,100000,1000000,2,1,1.159542,5208992.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,100000,1000000,2,2,1.112333,5208992.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,100000,1000000,2,3,1.264334,5208960.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,100000,1000000,2,4,0.622042,5208832.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,100000,1000000,2,5,1.03375,5208992.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,100000,1000000,2,6,1.224125,5208960.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,100000,1000000,2,7,1.361792,5208992.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,100000,1000000,2,8,1.292333,5208992.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,100000,1000000,2,9,1.422875,5209024.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,100000,1000000,2,10,1.199375,5218392.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,100000,1000000,3,1,1.141,5208992.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,100000,1000000,3,2,1.810459,5208992.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,100000,1000000,3,3,1.211375,5208992.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,100000,1000000,3,4,0.958709,5208960.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,100000,1000000,3,5,1.159958,5208960.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,100000,1000000,3,6,1.222042,5208960.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,100000,1000000,3,7,1.144625,5208960.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,100000,1000000,3,8,0.984417,5208960.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,100000,1000000,3,9,0.577917,5208992.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,100000,1000000,3,10,1.220583,5218456.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,1000000,1,1,28.690583,520026240.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,1000000,1,2,22.67975,520026272.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,1000000,1,3,29.756833,520026272.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,1000000,1,4,22.598958,520026272.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,1000000,1,5,29.742292,520026240.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,1000000,1,6,32.279625,520026272.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,1000000,1,7,28.98475,520026240.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,1000000,1,8,30.1965,520026240.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,1000000,1,9,33.619416,520026240.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,1000000,1,10,28.74,520035704.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,1000000,2,1,22.206917,520026240.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,1000000,2,2,23.982084,520026240.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,1000000,2,3,31.846708,520026240.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,1000000,2,4,32.113042,520026272.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,1000000,2,5,31.617875,520026240.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,1000000,2,6,31.28975,520026240.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,1000000,2,7,40.119958,520026240.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,1000000,2,8,33.448042,520026240.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,1000000,2,9,30.950834,520026240.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,1000000,2,10,31.461459,520035672.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,1000000,3,1,24.572375,520026240.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,1000000,3,2,24.461666,520026408.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,1000000,3,3,30.153667,520026240.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,1000000,3,4,25.543958,520026304.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,1000000,3,5,29.165,520026240.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,1000000,3,6,32.10875,520026272.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,1000000,3,7,29.656042,520026272.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,1000000,3,8,32.484125,520026240.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,1000000,3,9,32.298625,520026240.0,0.0
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,1000000,3,10,31.991625,520035704.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,100000,8192,1,1,1.349625,5221248.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,100000,8192,1,2,1.399834,5221088.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,100000,8192,1,3,1.580459,5221248.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,100000,8192,1,4,1.341709,5221504.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,100000,8192,1,5,1.250542,5220960.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,100000,8192,1,6,1.155709,5221056.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,100000,8192,1,7,1.313625,5221184.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,100000,8192,1,8,1.402583,5221312.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,100000,8192,1,9,1.267708,5221536.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,100000,8192,1,10,1.200292,5230640.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,100000,8192,2,1,1.66575,5221312.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,100000,8192,2,2,1.430917,5221472.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,100000,8192,2,3,0.945,5221120.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,100000,8192,2,4,1.408292,5221312.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,100000,8192,2,5,1.29875,5220960.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,100000,8192,2,6,1.352834,5221056.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,100000,8192,2,7,1.236459,5220896.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,100000,8192,2,8,0.31525,5221600.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,100000,8192,2,9,1.317416,5221216.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,100000,8192,2,10,1.345167,5230544.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,100000,8192,3,1,1.149458,5221696.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,100000,8192,3,2,1.506,5221184.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,100000,8192,3,3,1.368334,5221280.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,100000,8192,3,4,1.484375,5221120.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,100000,8192,3,5,1.284833,5220992.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,100000,8192,3,6,1.14975,5221024.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,100000,8192,3,7,1.11075,5220992.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,100000,8192,3,8,1.422625,5220864.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,100000,8192,3,9,1.300125,5221376.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,100000,8192,3,10,0.443791,5230992.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,10000000,8192,1,1,32.53975,521233872.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,10000000,8192,1,2,33.763041,521242144.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,10000000,8192,1,3,33.811458,521238048.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,10000000,8192,1,4,33.9445,521242432.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,10000000,8192,1,5,46.445834,521280800.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,10000000,8192,1,6,41.688291,521255520.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,10000000,8192,1,7,33.545791,521240512.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,10000000,8192,1,8,30.92375,521243456.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,10000000,8192,1,9,28.920167,521245152.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,10000000,8192,1,10,32.485667,521251064.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,10000000,8192,2,1,31.833458,521234464.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,10000000,8192,2,2,36.284167,521235584.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,10000000,8192,2,3,33.801583,521233856.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,10000000,8192,2,4,32.60125,521242272.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,10000000,8192,2,5,32.86675,521240320.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,10000000,8192,2,6,43.413209,521263104.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,10000000,8192,2,7,41.198042,521257952.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,10000000,8192,2,8,33.202,521248992.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,10000000,8192,2,9,34.315375,521241280.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,10000000,8192,2,10,32.562375,521250072.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,10000000,8192,3,1,30.279333,521235696.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,10000000,8192,3,2,32.665292,521234720.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,10000000,8192,3,3,33.871458,521237792.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,10000000,8192,3,4,31.539,521239648.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,10000000,8192,3,5,34.013791,521238304.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,10000000,8192,3,6,28.570459,521238048.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,10000000,8192,3,7,32.008833,521232576.0,0.0
