run,method,rows,batch,fork,phase,iteration,log,after_cleanup_line,before_next_cleanup_line,non_forced_pause_count,non_forced_pause_ms,events
destination-primary,columnarSingleThreadedAppender,10000000,1000000,2,warmup,1,gc/destination-primary-82041-2026-09-16_23-04-05.txt,63,65,0,0,[]
destination-primary,columnarSingleThreadedAppender,10000000,1000000,2,warmup,2,gc/destination-primary-82041-2026-09-16_23-04-05.txt,101,103,0,0,[]
destination-primary,columnarSingleThreadedAppender,10000000,1000000,2,warmup,3,gc/destination-primary-82041-2026-09-16_23-04-05.txt,139,141,0,0,[]
destination-primary,columnarSingleThreadedAppender,10000000,1000000,2,warmup,4,gc/destination-primary-82041-2026-09-16_23-04-05.txt,177,179,0,0,[]
destination-primary,columnarSingleThreadedAppender,10000000,1000000,2,warmup,5,gc/destination-primary-82041-2026-09-16_23-04-05.txt,215,217,0,0,[]
destination-primary,columnarSingleThreadedAppender,10000000,1000000,2,measurement,1,gc/destination-primary-82041-2026-09-16_23-04-05.txt,253,255,0,0,[]
destination-primary,columnarSingleThreadedAppender,10000000,1000000,2,measurement,2,gc/destination-primary-82041-2026-09-16_23-04-05.txt,291,293,0,0,[]
destination-primary,columnarSingleThreadedAppender,10000000,1000000,2,measurement,3,gc/destination-primary-82041-2026-09-16_23-04-05.txt,329,331,0,0,[]
destination-primary,columnarSingleThreadedAppender,10000000,1000000,2,measurement,4,gc/destination-primary-82041-2026-09-16_23-04-05.txt,367,369,0,0,[]
destination-primary,columnarSingleThreadedAppender,10000000,1000000,2,measurement,5,gc/destination-primary-82041-2026-09-16_23-04-05.txt,405,407,0,0,[]
destination-primary,columnarSingleThreadedAppender,10000000,1000000,2,measurement,6,gc/destination-primary-82041-2026-09-16_23-04-05.txt,443,445,0,0,[]
destination-primary,columnarSingleThreadedAppender,10000000,1000000,2,measurement,7,gc/destination-primary-82041-2026-09-16_23-04-05.txt,481,483,0,0,[]
destination-primary,columnarSingleThreadedAppender,10000000,1000000,2,measurement,8,gc/destination-primary-82041-2026-09-16_23-04-05.txt,519,521,0,0,[]
destination-primary,columnarSingleThreadedAppender,10000000,1000000,2,measurement,9,gc/destination-primary-82041-2026-09-16_23-04-05.txt,557,559,0,0,[]
destination-primary,columnarSingleThreadedAppender,10000000,1000000,2,measurement,10,gc/destination-primary-82041-2026-09-16_23-04-05.txt,595,602,0,0,[]
destination-primary,columnarSingleThreadedAppender,10000000,1000000,3,warmup,1,gc/destination-primary-82547-2026-09-16_23-04-16.txt,63,65,0,0,[]
destination-primary,columnarSingleThreadedAppender,10000000,1000000,3,warmup,2,gc/destination-primary-82547-2026-09-16_23-04-16.txt,101,103,0,0,[]
destination-primary,columnarSingleThreadedAppender,10000000,1000000,3,warmup,3,gc/destination-primary-82547-2026-09-16_23-04-16.txt,139,141,0,0,[]
destination-primary,columnarSingleThreadedAppender,10000000,1000000,3,warmup,4,gc/destination-primary-82547-2026-09-16_23-04-16.txt,177,179,0,0,[]
destination-primary,columnarSingleThreadedAppender,10000000,1000000,3,warmup,5,gc/destination-primary-82547-2026-09-16_23-04-16.txt,215,217,0,0,[]
destination-primary,columnarSingleThreadedAppender,10000000,1000000,3,measurement,1,gc/destination-primary-82547-2026-09-16_23-04-16.txt,253,255,0,0,[]
destination-primary,columnarSingleThreadedAppender,10000000,1000000,3,measurement,2,gc/destination-primary-82547-2026-09-16_23-04-16.txt,291,293,0,0,[]
destination-primary,columnarSingleThreadedAppender,10000000,1000000,3,measurement,3,gc/destination-primary-82547-2026-09-16_23-04-16.txt,329,331,0,0,[]
destination-primary,columnarSingleThreadedAppender,10000000,1000000,3,measurement,4,gc/destination-primary-82547-2026-09-16_23-04-16.txt,367,369,0,0,[]
destination-primary,columnarSingleThreadedAppender,10000000,1000000,3,measurement,5,gc/destination-primary-82547-2026-09-16_23-04-16.txt,405,407,0,0,[]
destination-primary,columnarSingleThreadedAppender,10000000,1000000,3,measurement,6,gc/destination-primary-82547-2026-09-16_23-04-16.txt,443,445,0,0,[]
destination-primary,columnarSingleThreadedAppender,10000000,1000000,3,measurement,7,gc/destination-primary-82547-2026-09-16_23-04-16.txt,481,483,0,0,[]
destination-primary,columnarSingleThreadedAppender,10000000,1000000,3,measurement,8,gc/destination-primary-82547-2026-09-16_23-04-16.txt,519,521,0,0,[]
destination-primary,columnarSingleThreadedAppender,10000000,1000000,3,measurement,9,gc/destination-primary-82547-2026-09-16_23-04-16.txt,557,559,0,0,[]
destination-primary,columnarSingleThreadedAppender,10000000,1000000,3,measurement,10,gc/destination-primary-82547-2026-09-16_23-04-16.txt,595,602,0,0,[]
destination-repeat,arrayListRows,10000000,8192,1,warmup,1,gc/destination-repeat-82903-2026-09-16_23-04-27.txt,63,108,3,429.393,"[{""line"":77,""gc_id"":2,""kind"":""Pause Young (Normal) (G1 Evacuation Pause) 765M->742M(4096M)"",""pause_ms"":163.361},{""line"":92,""gc_id"":3,""kind"":""Pause Young (Normal) (G1 Evacuation Pause) 920M->925M(4096M)"",""pause_ms"":232.857},{""line"":106,""gc_id"":4,""kind"":""Pause Young (Normal) (G1 Evacuation Pause) 1103M->1106M(4096M)"",""pause_ms"":33.175}]"
destination-repeat,arrayListRows,10000000,8192,1,warmup,2,gc/destination-repeat-82903-2026-09-16_23-04-27.txt,144,174,2,57.265,"[{""line"":158,""gc_id"":7,""kind"":""Pause Young (Normal) (G1 Evacuation Pause) 771M->774M(4096M)"",""pause_ms"":18.587},{""line"":172,""gc_id"":8,""kind"":""Pause Young (Normal) (G1 Evacuation Pause) 1048M->1053M(4096M)"",""pause_ms"":38.678}]"
destination-repeat,arrayListRows,10000000,8192,1,warmup,3,gc/destination-repeat-82903-2026-09-16_23-04-27.txt,210,226,1,35.084,"[{""line"":224,""gc_id"":11,""kind"":""Pause Young (Normal) (G1 Evacuation Pause) 897M->901M(4096M)"",""pause_ms"":35.084}]"
destination-repeat,arrayListRows,10000000,8192,1,warmup,4,gc/destination-repeat-82903-2026-09-16_23-04-27.txt,262,278,1,48.299,"[{""line"":276,""gc_id"":14,""kind"":""Pause Young (Normal) (G1 Evacuation Pause) 991M->994M(4096M)"",""pause_ms"":48.299}]"
destination-repeat,arrayListRows,10000000,8192,1,warmup,5,gc/destination-repeat-82903-2026-09-16_23-04-27.txt,314,330,1,43.085,"[{""line"":328,""gc_id"":17,""kind"":""Pause Young (Normal) (G1 Evacuation Pause) 1077M->1082M(4096M)"",""pause_ms"":43.085}]"
destination-repeat,arrayListRows,10000000,8192,1,measurement,1,gc/destination-repeat-82903-2026-09-16_23-04-27.txt,366,368,0,0,[]
destination-repeat,arrayListRows,10000000,8192,1,measurement,2,gc/destination-repeat-82903-2026-09-16_23-04-27.txt,404,406,0,0,[]
destination-repeat,arrayListRows,10000000,8192,1,measurement,3,gc/destination-repeat-82903-2026-09-16_23-04-27.txt,442,444,0,0,[]
destination-repeat,arrayListRows,10000000,8192,1,measurement,4,gc/destination-repeat-82903-2026-09-16_23-04-27.txt,480,482,0,0,[]
destination-repeat,arrayListRows,10000000,8192,1,measurement,5,gc/destination-repeat-82903-2026-09-16_23-04-27.txt,518,520,0,0,[]
destination-repeat,arrayListRows,10000000,8192,1,measurement,6,gc/destination-repeat-82903-2026-09-16_23-04-27.txt,556,558,0,0,[]
destination-repeat,arrayListRows,10000000,8192,1,measurement,7,gc/destination-repeat-82903-2026-09-16_23-04-27.txt,594,596,0,0,[]
destination-repeat,arrayListRows,10000000,8192,1,measurement,8,gc/destination-repeat-82903-2026-09-16_23-04-27.txt,632,634,0,0,[]
destination-repeat,arrayListRows,10000000,8192,1,measurement,9,gc/destination-repeat-82903-2026-09-16_23-04-27.txt,670,672,0,0,[]
destination-repeat,arrayListRows,10000000,8192,1,measurement,10,gc/destination-repeat-82903-2026-09-16_23-04-27.txt,708,715,0,0,[]
destination-repeat,arrayListRows,10000000,8192,2,warmup,1,gc/destination-repeat-82957-2026-09-16_23-04-42.txt,63,108,3,434.57899999999995,"[{""line"":77,""gc_id"":2,""kind"":""Pause Young (Normal) (G1 Evacuation Pause) 765M->749M(4096M)"",""pause_ms"":164.01},{""line"":92,""gc_id"":3,""kind"":""Pause Young (Normal) (G1 Evacuation Pause) 927M->932M(4096M)"",""pause_ms"":253.554},{""line"":106,""gc_id"":4,""kind"":""Pause Young (Normal) (G1 Evacuation Pause) 1110M->1115M(4096M)"",""pause_ms"":17.015}]"
destination-repeat,arrayListRows,10000000,8192,2,warmup,2,gc/destination-repeat-82957-2026-09-16_23-04-42.txt,144,174,2,35.853,"[{""line"":158,""gc_id"":7,""kind"":""Pause Young (Normal) (G1 Evacuation Pause) 765M->770M(4096M)"",""pause_ms"":14.019},{""line"":172,""gc_id"":8,""kind"":""Pause Young (Normal) (G1 Evacuation Pause) 1042M->1045M(4096M)"",""pause_ms"":21.834}]"
destination-repeat,arrayListRows,10000000,8192,2,warmup,3,gc/destination-repeat-82957-2026-09-16_23-04-42.txt,210,226,1,24.039,"[{""line"":224,""gc_id"":11,""kind"":""Pause Young (Normal) (G1 Evacuation Pause) 897M->900M(4096M)"",""pause_ms"":24.039}]"
destination-repeat,arrayListRows,10000000,8192,2,warmup,4,gc/destination-repeat-82957-2026-09-16_23-04-42.txt,262,278,1,46.052,"[{""line"":276,""gc_id"":14,""kind"":""Pause Young (Normal) (G1 Evacuation Pause) 983M->986M(4096M)"",""pause_ms"":46.052}]"
destination-repeat,arrayListRows,10000000,8192,2,warmup,5,gc/destination-repeat-82957-2026-09-16_23-04-42.txt,314,330,1,54.92,"[{""line"":328,""gc_id"":17,""kind"":""Pause Young (Normal) (G1 Evacuation Pause) 1069M->1073M(4096M)"",""pause_ms"":54.92}]"
destination-repeat,arrayListRows,10000000,8192,2,measurement,1,gc/destination-repeat-82957-2026-09-16_23-04-42.txt,366,382,1,54.991,"[{""line"":380,""gc_id"":20,""kind"":""Pause Young (Normal) (G1 Evacuation Pause) 1169M->1175M(4096M)"",""pause_ms"":54.991}]"
destination-repeat,arrayListRows,10000000,8192,2,measurement,2,gc/destination-repeat-82957-2026-09-16_23-04-42.txt,418,420,0,0,[]
destination-repeat,arrayListRows,10000000,8192,2,measurement,3,gc/destination-repeat-82957-2026-09-16_23-04-42.txt,456,458,0,0,[]
destination-repeat,arrayListRows,10000000,8192,2,measurement,4,gc/destination-repeat-82957-2026-09-16_23-04-42.txt,494,496,0,0,[]
destination-repeat,arrayListRows,10000000,8192,2,measurement,5,gc/destination-repeat-82957-2026-09-16_23-04-42.txt,532,534,0,0,[]
destination-repeat,arrayListRows,10000000,8192,2,measurement,6,gc/destination-repeat-82957-2026-09-16_23-04-42.txt,570,572,0,0,[]
destination-repeat,arrayListRows,10000000,8192,2,measurement,7,gc/destination-repeat-82957-2026-09-16_23-04-42.txt,608,610,0,0,[]
destination-repeat,arrayListRows,10000000,8192,2,measurement,8,gc/destination-repeat-82957-2026-09-16_23-04-42.txt,646,648,0,0,[]
destination-repeat,arrayListRows,10000000,8192,2,measurement,9,gc/destination-repeat-82957-2026-09-16_23-04-42.txt,684,686,0,0,[]
destination-repeat,arrayListRows,10000000,8192,2,measurement,10,gc/destination-repeat-82957-2026-09-16_23-04-42.txt,722,729,0,0,[]
destination-repeat,arrayListRows,10000000,8192,3,warmup,1,gc/destination-repeat-83035-2026-09-16_23-04-56.txt,63,108,3,410.483,"[{""line"":77,""gc_id"":2,""kind"":""Pause Young (Normal) (G1 Evacuation Pause) 765M->748M(4096M)"",""pause_ms"":162.991},{""line"":92,""gc_id"":3,""kind"":""Pause Young (Normal) (G1 Evacuation Pause) 926M->932M(4096M)"",""pause_ms"":228.725},{""line"":106,""gc_id"":4,""kind"":""Pause Young (Normal) (G1 Evacuation Pause) 1110M->1113M(4096M)"",""pause_ms"":18.767}]"
destination-repeat,arrayListRows,10000000,8192,3,warmup,2,gc/destination-repeat-83035-2026-09-16_23-04-56.txt,144,174,2,41.8,"[{""line"":158,""gc_id"":7,""kind"":""Pause Young (Normal) (G1 Evacuation Pause) 771M->775M(4096M)"",""pause_ms"":16.591},{""line"":172,""gc_id"":8,""kind"":""Pause Young (Normal) (G1 Evacuation Pause) 1043M->1046M(4096M)"",""pause_ms"":25.209}]"
destination-repeat,arrayListRows,10000000,8192,3,warmup,3,gc/destination-repeat-83035-2026-09-16_23-04-56.txt,210,226,1,28.574,"[{""line"":224,""gc_id"":11,""kind"":""Pause Young (Normal) (G1 Evacuation Pause) 903M->905M(4096M)"",""pause_ms"":28.574}]"
destination-repeat,arrayListRows,10000000,8192,3,warmup,4,gc/destination-repeat-83035-2026-09-16_23-04-56.txt,262,278,1,30.974,"[{""line"":276,""gc_id"":14,""kind"":""Pause Young (Normal) (G1 Evacuation Pause) 989M->994M(4096M)"",""pause_ms"":30.974}]"
destination-repeat,arrayListRows,10000000,8192,3,warmup,5,gc/destination-repeat-83035-2026-09-16_23-04-56.txt,314,330,1,38.89,"[{""line"":328,""gc_id"":17,""kind"":""Pause Young (Normal) (G1 Evacuation Pause) 1095M->1099M(4096M)"",""pause_ms"":38.89}]"
destination-repeat,arrayListRows,10000000,8192,3,measurement,1,gc/destination-repeat-83035-2026-09-16_23-04-56.txt,366,368,0,0,[]
destination-repeat,arrayListRows,10000000,8192,3,measurement,2,gc/destination-repeat-83035-2026-09-16_23-04-56.txt,404,406,0,0,[]
destination-repeat,arrayListRows,10000000,8192,3,measurement,3,gc/destination-repeat-83035-2026-09-16_23-04-56.txt,442,444,0,0,[]
destination-repeat,arrayListRows,10000000,8192,3,measurement,4,gc/destination-repeat-83035-2026-09-16_23-04-56.txt,480,482,0,0,[]
destination-repeat,arrayListRows,10000000,8192,3,measurement,5,gc/destination-repeat-83035-2026-09-16_23-04-56.txt,518,520,0,0,[]
destination-repeat,arrayListRows,10000000,8192,3,measurement,6,gc/destination-repeat-83035-2026-09-16_23-04-56.txt,556,558,0,0,[]
destination-repeat,arrayListRows,10000000,8192,3,measurement,7,gc/destination-repeat-83035-2026-09-16_23-04-56.txt,594,596,0,0,[]
destination-repeat,arrayListRows,10000000,8192,3,measurement,8,gc/destination-repeat-83035-2026-09-16_23-04-56.txt,632,634,0,0,[]
destination-repeat,arrayListRows,10000000,8192,3,measurement,9,gc/destination-repeat-83035-2026-09-16_23-04-56.txt,670,672,0,0,[]
destination-repeat,arrayListRows,10000000,8192,3,measurement,10,gc/destination-repeat-83035-2026-09-16_23-04-56.txt,708,715,0,0,[]
destination-repeat,arrayListRows,10000000,1000000,1,warmup,1,gc/destination-repeat-83086-2026-09-16_23-05-11.txt,63,108,3,418.801,"[{""line"":77,""gc_id"":2,""kind"":""Pause Young (Normal) (G1 Evacuation Pause) 765M->746M(4096M)"",""pause_ms"":163.119},{""line"":92,""gc_id"":3,""kind"":""Pause Young (Normal) (G1 Evacuation Pause) 924M->930M(4096M)"",""pause_ms"":238.18},{""line"":106,""gc_id"":4,""kind"":""Pause Young (Normal) (G1 Evacuation Pause) 1108M->1112M(4096M)"",""pause_ms"":17.502}]"
destination-repeat,arrayListRows,10000000,1000000,1,warmup,2,gc/destination-repeat-83086-2026-09-16_23-05-11.txt,144,174,2,41.823,"[{""line"":158,""gc_id"":7,""kind"":""Pause Young (Normal) (G1 Evacuation Pause) 773M->777M(4096M)"",""pause_ms"":16.244},{""line"":172,""gc_id"":8,""kind"":""Pause Young (Normal) (G1 Evacuation Pause) 1051M->1055M(4096M)"",""pause_ms"":25.579}]"
destination-repeat,arrayListRows,10000000,1000000,1,warmup,3,gc/destination-repeat-83086-2026-09-16_23-05-11.txt,210,226,1,25.474,"[{""line"":224,""gc_id"":11,""kind"":""Pause Young (Normal) (G1 Evacuation Pause) 909M->913M(4096M)"",""pause_ms"":25.474}]"
destination-repeat,arrayListRows,10000000,1000000,1,warmup,4,gc/destination-repeat-83086-2026-09-16_23-05-11.txt,262,278,1,34.048,"[{""line"":276,""gc_id"":14,""kind"":""Pause Young (Normal) (G1 Evacuation Pause) 999M->1002M(4096M)"",""pause_ms"":34.048}]"
destination-repeat,arrayListRows,10000000,1000000,1,warmup,5,gc/destination-repeat-83086-2026-09-16_23-05-11.txt,314,330,1,44.885,"[{""line"":328,""gc_id"":17,""kind"":""Pause Young (Normal) (G1 Evacuation Pause) 1101M->1105M(4096M)"",""pause_ms"":44.885}]"
destination-repeat,arrayListRows,10000000,1000000,1,measurement,1,gc/destination-repeat-83086-2026-09-16_23-05-11.txt,366,368,0,0,[]
destination-repeat,arrayListRows,10000000,1000000,1,measurement,2,gc/destination-repeat-83086-2026-09-16_23-05-11.txt,404,406,0,0,[]
destination-repeat,arrayListRows,10000000,1000000,1,measurement,3,gc/destination-repeat-83086-2026-09-16_23-05-11.txt,442,444,0,0,[]
destination-repeat,arrayListRows,10000000,1000000,1,measurement,4,gc/destination-repeat-83086-2026-09-16_23-05-11.txt,480,482,0,0,[]
destination-repeat,arrayListRows,10000000,1000000,1,measurement,5,gc/destination-repeat-83086-2026-09-16_23-05-11.txt,518,520,0,0,[]
destination-repeat,arrayListRows,10000000,1000000,1,measurement,6,gc/destination-repeat-83086-2026-09-16_23-05-11.txt,556,558,0,0,[]
destination-repeat,arrayListRows,10000000,1000000,1,measurement,7,gc/destination-repeat-83086-2026-09-16_23-05-11.txt,594,596,0,0,[]
destination-repeat,arrayListRows,10000000,1000000,1,measurement,8,gc/destination-repeat-83086-2026-09-16_23-05-11.txt,632,634,0,0,[]
destination-repeat,arrayListRows,10000000,1000000,1,measurement,9,gc/destination-repeat-83086-2026-09-16_23-05-11.txt,670,672,0,0,[]
destination-repeat,arrayListRows,10000000,1000000,1,measurement,10,gc/destination-repeat-83086-2026-09-16_23-05-11.txt,708,715,0,0,[]
destination-repeat,arrayListRows,10000000,1000000,2,warmup,1,gc/destination-repeat-83125-2026-09-16_23-05-25.txt,63,108,3,410.653,"[{""line"":77,""gc_id"":2,""kind"":""Pause Young (Normal) (G1 Evacuation Pause) 765M->749M(4096M)"",""pause_ms"":163.706},{""line"":92,""gc_id"":3,""kind"":""Pause Young (Normal) (G1 Evacuation Pause) 927M->932M(4096M)"",""pause_ms"":228.847},{""line"":106,""gc_id"":4,""kind"":""Pause Young (Normal) (G1 Evacuation Pause) 1110M->1113M(4096M)"",""pause_ms"":18.1}]"
destination-repeat,arrayListRows,10000000,1000000,2,warmup,2,gc/destination-repeat-83125-2026-09-16_23-05-25.txt,144,174,2,40.275000000000006,"[{""line"":158,""gc_id"":7,""kind"":""Pause Young (Normal) (G1 Evacuation Pause) 775M->778M(4096M)"",""pause_ms"":15.573},{""line"":172,""gc_id"":8,""kind"":""Pause Young (Normal) (G1 Evacuation Pause) 1052M->1056M(4096M)"",""pause_ms"":24.702}]"
destination-repeat,arrayListRows,10000000,1000000,2,warmup,3,gc/destination-repeat-83125-2026-09-16_23-05-25.txt,210,226,1,24.783,"[{""line"":224,""gc_id"":11,""kind"":""Pause Young (Normal) (G1 Evacuation Pause) 913M->918M(4096M)"",""pause_ms"":24.783}]"
destination-repeat,arrayListRows,10000000,1000000,2,warmup,4,gc/destination-repeat-83125-2026-09-16_23-05-25.txt,262,278,1,31.365,"[{""line"":276,""gc_id"":14,""kind"":""Pause Young (Normal) (G1 Evacuation Pause) 1003M->1008M(4096M)"",""pause_ms"":31.365}]"
destination-repeat,arrayListRows,10000000,1000000,2,warmup,5,gc/destination-repeat-83125-2026-09-16_23-05-25.txt,314,330,1,41.601,"[{""line"":328,""gc_id"":17,""kind"":""Pause Young (Normal) (G1 Evacuation Pause) 1111M->1116M(4096M)"",""pause_ms"":41.601}]"
destination-repeat,arrayListRows,10000000,1000000,2,measurement,1,gc/destination-repeat-83125-2026-09-16_23-05-25.txt,366,368,0,0,[]
destination-repeat,arrayListRows,10000000,1000000,2,measurement,2,gc/destination-repeat-83125-2026-09-16_23-05-25.txt,404,406,0,0,[]
destination-repeat,arrayListRows,10000000,1000000,2,measurement,3,gc/destination-repeat-83125-2026-09-16_23-05-25.txt,442,444,0,0,[]
destination-repeat,arrayListRows,10000000,1000000,2,measurement,4,gc/destination-repeat-83125-2026-09-16_23-05-25.txt,480,482,0,0,[]
destination-repeat,arrayListRows,10000000,1000000,2,measurement,5,gc/destination-repeat-83125-2026-09-16_23-05-25.txt,518,520,0,0,[]
destination-repeat,arrayListRows,10000000,1000000,2,measurement,6,gc/destination-repeat-83125-2026-09-16_23-05-25.txt,556,558,0,0,[]
destination-repeat,arrayListRows,10000000,1000000,2,measurement,7,gc/destination-repeat-83125-2026-09-16_23-05-25.txt,594,596,0,0,[]
destination-repeat,arrayListRows,10000000,1000000,2,measurement,8,gc/destination-repeat-83125-2026-09-16_23-05-25.txt,632,634,0,0,[]
destination-repeat,arrayListRows,10000000,1000000,2,measurement,9,gc/destination-repeat-83125-2026-09-16_23-05-25.txt,670,672,0,0,[]
destination-repeat,arrayListRows,10000000,1000000,2,measurement,10,gc/destination-repeat-83125-2026-09-16_23-05-25.txt,708,715,0,0,[]
destination-repeat,arrayListRows,10000000,1000000,3,warmup,1,gc/destination-repeat-83158-2026-09-16_23-05-39.txt,63,108,3,407.299,"[{""line"":77,""gc_id"":2,""kind"":""Pause Young (Normal) (G1 Evacuation Pause) 765M->749M(4096M)"",""pause_ms"":163.353},{""line"":92,""gc_id"":3,""kind"":""Pause Young (Normal) (G1 Evacuation Pause) 927M->933M(4096M)"",""pause_ms"":226.563},{""line"":106,""gc_id"":4,""kind"":""Pause Young (Normal) (G1 Evacuation Pause) 1111M->1115M(4096M)"",""pause_ms"":17.383}]"
destination-repeat,arrayListRows,10000000,1000000,3,warmup,2,gc/destination-repeat-83158-2026-09-16_23-05-39.txt,144,174,2,38.762,"[{""line"":158,""gc_id"":7,""kind"":""Pause Young (Normal) (G1 Evacuation Pause) 775M->780M(4096M)"",""pause_ms"":15.658},{""line"":172,""gc_id"":8,""kind"":""Pause Young (Normal) (G1 Evacuation Pause) 1056M->1060M(4096M)"",""pause_ms"":23.104}]"
destination-repeat,arrayListRows,10000000,1000000,3,warmup,3,gc/destination-repeat-83158-2026-09-16_23-05-39.txt,210,226,1,25.653,"[{""line"":224,""gc_id"":11,""kind"":""Pause Young (Normal) (G1 Evacuation Pause) 917M->921M(4096M)"",""pause_ms"":25.653}]"
destination-repeat,arrayListRows,10000000,1000000,3,warmup,4,gc/destination-repeat-83158-2026-09-16_23-05-39.txt,262,278,1,34.155,"[{""line"":276,""gc_id"":14,""kind"":""Pause Young (Normal) (G1 Evacuation Pause) 1007M->1009M(4096M)"",""pause_ms"":34.155}]"
destination-repeat,arrayListRows,10000000,1000000,3,warmup,5,gc/destination-repeat-83158-2026-09-16_23-05-39.txt,314,330,1,40.788,"[{""line"":328,""gc_id"":17,""kind"":""Pause Young (Normal) (G1 Evacuation Pause) 1113M->1118M(4096M)"",""pause_ms"":40.788}]"
destination-repeat,arrayListRows,10000000,1000000,3,measurement,1,gc/destination-repeat-83158-2026-09-16_23-05-39.txt,366,368,0,0,[]
destination-repeat,arrayListRows,10000000,1000000,3,measurement,2,gc/destination-repeat-83158-2026-09-16_23-05-39.txt,404,406,0,0,[]
destination-repeat,arrayListRows,10000000,1000000,3,measurement,3,gc/destination-repeat-83158-2026-09-16_23-05-39.txt,442,444,0,0,[]
destination-repeat,arrayListRows,10000000,1000000,3,measurement,4,gc/destination-repeat-83158-2026-09-16_23-05-39.txt,480,482,0,0,[]
destination-repeat,arrayListRows,10000000,1000000,3,measurement,5,gc/destination-repeat-83158-2026-09-16_23-05-39.txt,518,520,0,0,[]
destination-repeat,arrayListRows,10000000,1000000,3,measurement,6,gc/destination-repeat-83158-2026-09-16_23-05-39.txt,556,558,0,0,[]
destination-repeat,arrayListRows,10000000,1000000,3,measurement,7,gc/destination-repeat-83158-2026-09-16_23-05-39.txt,594,596,0,0,[]
destination-repeat,arrayListRows,10000000,1000000,3,measurement,8,gc/destination-repeat-83158-2026-09-16_23-05-39.txt,632,634,0,0,[]
destination-repeat,arrayListRows,10000000,1000000,3,measurement,9,gc/destination-repeat-83158-2026-09-16_23-05-39.txt,670,672,0,0,[]
destination-repeat,arrayListRows,10000000,1000000,3,measurement,10,gc/destination-repeat-83158-2026-09-16_23-05-39.txt,708,715,0,0,[]
destination-repeat,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,1,warmup,1,gc/destination-repeat-83226-2026-09-16_23-05-54.txt,63,65,0,0,[]
destination-repeat,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,1,warmup,2,gc/destination-repeat-83226-2026-09-16_23-05-54.txt,101,103,0,0,[]
destination-repeat,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,1,warmup,3,gc/destination-repeat-83226-2026-09-16_23-05-54.txt,139,141,0,0,[]
destination-repeat,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,1,warmup,4,gc/destination-repeat-83226-2026-09-16_23-05-54.txt,177,179,0,0,[]
destination-repeat,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,1,warmup,5,gc/destination-repeat-83226-2026-09-16_23-05-54.txt,215,217,0,0,[]
destination-repeat,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,1,measurement,1,gc/destination-repeat-83226-2026-09-16_23-05-54.txt,253,255,0,0,[]
destination-repeat,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,1,measurement,2,gc/destination-repeat-83226-2026-09-16_23-05-54.txt,291,293,0,0,[]
destination-repeat,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,1,measurement,3,gc/destination-repeat-83226-2026-09-16_23-05-54.txt,329,331,0,0,[]
destination-repeat,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,1,measurement,4,gc/destination-repeat-83226-2026-09-16_23-05-54.txt,367,369,0,0,[]
destination-repeat,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,1,measurement,5,gc/destination-repeat-83226-2026-09-16_23-05-54.txt,405,407,0,0,[]
destination-repeat,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,1,measurement,6,gc/destination-repeat-83226-2026-09-16_23-05-54.txt,443,445,0,0,[]
destination-repeat,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,1,measurement,7,gc/destination-repeat-83226-2026-09-16_23-05-54.txt,481,483,0,0,[]
destination-repeat,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,1,measurement,8,gc/destination-repeat-83226-2026-09-16_23-05-54.txt,519,521,0,0,[]
destination-repeat,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,1,measurement,9,gc/destination-repeat-83226-2026-09-16_23-05-54.txt,557,559,0,0,[]
destination-repeat,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,1,measurement,10,gc/destination-repeat-83226-2026-09-16_23-05-54.txt,595,602,0,0,[]
destination-repeat,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,2,warmup,1,gc/destination-repeat-83270-2026-09-16_23-06-04.txt,63,65,0,0,[]
destination-repeat,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,2,warmup,2,gc/destination-repeat-83270-2026-09-16_23-06-04.txt,101,103,0,0,[]
destination-repeat,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,2,warmup,3,gc/destination-repeat-83270-2026-09-16_23-06-04.txt,139,141,0,0,[]
destination-repeat,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,2,warmup,4,gc/destination-repeat-83270-2026-09-16_23-06-04.txt,177,179,0,0,[]
destination-repeat,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,2,warmup,5,gc/destination-repeat-83270-2026-09-16_23-06-04.txt,215,217,0,0,[]
destination-repeat,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,2,measurement,1,gc/destination-repeat-83270-2026-09-16_23-06-04.txt,253,255,0,0,[]
